"city","city_ascii","lat","lng","country","iso2","iso3","admin_name","capital","population","id"
"Muldrow","Muldrow","35.4040","-94.5969","United States","US","USA","Oklahoma","","5449.0","1840022738"
"Newcastle","Newcastle","35.2404","-97.5998","United States","US","USA","Oklahoma","","9912","1840020453"
"Coweta","Coweta","35.9678","-95.6538","United States","US","USA","Oklahoma","","9668","1840019077"
"Okmulgee","Okmulgee","35.6137","-96.0068","United States","US","USA","Oklahoma","","13685.0","1840020400"
"Enid","Enid","36.4061","-97.8701","United States","US","USA","Oklahoma","","48325.0","1840020373"
"Guymon","Guymon","36.6901","-101.4778","United States","US","USA","Oklahoma","","11439.0","1840020350"
"Piedmont","Piedmont","35.6784","-97.7528","United States","US","USA","Oklahoma","","7749","1840020422"
"Tuttle","Tuttle","35.3071","-97.7560","United States","US","USA","Oklahoma","","7143","1840021802"
"Altus","Altus","34.6566","-99.3051","United States","US","USA","Oklahoma","","18931.0","1840019202"
"Anadarko","Anadarko","35.0652","-98.2441","United States","US","USA","Oklahoma","","5806.0","1840019159"
"Ada","Ada","34.7682","-96.6689","United States","US","USA","Oklahoma","","17886.0","1840019191"
"Norman","Norman","35.2335","-97.3471","United States","US","USA","Oklahoma","","115065.0","1840020451"
"Weatherford","Weatherford","35.5385","-98.6872","United States","US","USA","Oklahoma","","11700.0","1840021725"
"Holdenville","Holdenville","35.0836","-96.4004","United States","US","USA","Oklahoma","","5543.0","1840020460"
"Woodward","Woodward","36.4246","-99.4059","United States","US","USA","Oklahoma","","11548.0","1840021636"
"Cushing","Cushing","35.9797","-96.7602","United States","US","USA","Oklahoma","","6637.0","1840019062"
"Vinita","Vinita","36.6364","-95.1768","United States","US","USA","Oklahoma","","5639.0","1840021599"
"Bartlesville","Bartlesville","36.7356","-95.9451","United States","US","USA","Oklahoma","","39568.0","1840018977"
"Scottsdale","Scottsdale","33.6872","-111.8650","United States","US","USA","Arizona","","249950","1840021940"
"Flagstaff","Flagstaff","35.1872","-111.6195","United States","US","USA","Arizona","","78628.0","1840020335"
"Nogales","Nogales","31.3624","-110.9336","United States","US","USA","Arizona","","30876.0","1840020823"
"Tolleson","Tolleson","33.4484","-112.2561","United States","US","USA","Arizona","","7205","1840021943"
"Oro Valley","Oro Valley","32.4223","-110.9767","United States","US","USA","Arizona","","44350","1840023058"
"El Mirage","El Mirage","33.5905","-112.3271","United States","US","USA","Arizona","","35216","1840020562"
"Guadalupe","Guadalupe","33.3664","-111.9633","United States","US","USA","Arizona","","6525","1840021948"
"Queen Creek","Queen Creek","33.2368","-111.6393","United States","US","USA","Arizona","","39184","1840021944"
"Buckeye","Buckeye","33.4318","-112.6430","United States","US","USA","Arizona","","68453","1840021939"
"Safford","Safford","32.8318","-109.7005","United States","US","USA","Arizona","","19302.0","1840021989"
"Show Low","Show Low","34.2671","-110.0384","United States","US","USA","Arizona","","10837.0","1840021582"
"Coolidge","Coolidge","32.9398","-111.5260","United States","US","USA","Arizona","","11725.0","1840019367"
"Eloy","Eloy","32.7470","-111.5991","United States","US","USA","Arizona","","19168","1840020628"
"Marana","Marana","32.4355","-111.1558","United States","US","USA","Arizona","","44792","1840023057"
"Maricopa","Maricopa","33.0404","-112.0005","United States","US","USA","Arizona","","46741.0","1840020629"
"Sedona","Sedona","34.8574","-111.7951","United States","US","USA","Arizona","","6967.0","1840021584"
"Avondale","Avondale","33.3858","-112.3236","United States","US","USA","Arizona","","217192.0","1840019310"
"Tucson","Tucson","32.1546","-110.8782","United States","US","USA","Arizona","","868391.0","1840022101"
"Gilbert","Gilbert","33.3103","-111.7463","United States","US","USA","Arizona","","242354","1840021947"
"Prescott Valley","Prescott Valley","34.5982","-112.3178","United States","US","USA","Arizona","","97066.0","1840021772"
"Mesa","Mesa","33.4017","-111.7181","United States","US","USA","Arizona","","496401","1840020566"
"Cave Creek","Cave Creek","33.8513","-111.9801","United States","US","USA","Arizona","","5622","1840022915"
"Douglas","Douglas","31.3602","-109.5394","United States","US","USA","Arizona","","16438.0","1840019496"
"Apache Junction","Apache Junction","33.3985","-111.5351","United States","US","USA","Arizona","","40538","1840019365"
"Prescott","Prescott","34.5849","-112.4475","United States","US","USA","Arizona","","42731","1840020436"
"Bisbee","Bisbee","31.4126","-109.9179","United States","US","USA","Arizona","","5160.0","1840019495"
"Cottonwood","Cottonwood","34.7194","-112.0015","United States","US","USA","Arizona","","12023","1840019168"
"Sierra Vista","Sierra Vista","31.5630","-110.3153","United States","US","USA","Arizona","","51571.0","1840022103"
"Bullhead City","Bullhead City","35.1205","-114.5460","United States","US","USA","Arizona","","49531.0","1840019748"
"Casa Grande","Casa Grande","32.9070","-111.7624","United States","US","USA","Arizona","","58632.0","1840019364"
"Winslow","Winslow","35.0253","-110.7098","United States","US","USA","Arizona","","9508.0","1840021583"
"Snowflake","Snowflake","34.5223","-110.0913","United States","US","USA","Arizona","","6461.0","1840022572"
"Yuma","Yuma","32.5991","-114.5488","United States","US","USA","Arizona","","138802.0","1840021998"
"Sahuarita","Sahuarita","31.9328","-110.9654","United States","US","USA","Arizona","","47229.0","1840022102"
"Somerton","Somerton","32.6009","-114.6990","United States","US","USA","Arizona","","19168.0","1840021997"
"Chino Valley","Chino Valley","34.7593","-112.4107","United States","US","USA","Arizona","","11667.0","1840022753"
"Chandler","Chandler","33.2827","-111.8516","United States","US","USA","Arizona","","253458","1840019309"
"Youngtown","Youngtown","33.5846","-112.3047","United States","US","USA","Arizona","","6760","1840022917"
"Fountain Hills","Fountain Hills","33.6073","-111.7398","United States","US","USA","Arizona","","24583","1840021945"
"Glendale","Glendale","33.5796","-112.2258","United States","US","USA","Arizona","","246709","1840020563"
"Eagar","Eagar","34.1058","-109.2956","United States","US","USA","Arizona","","6089.0","1840021623"
"Surprise","Surprise","33.6802","-112.4525","United States","US","USA","Arizona","","134085","1840021941"
"South Tucson","South Tucson","32.1955","-110.9692","United States","US","USA","Arizona","","5643","1840022100"
"Litchfield Park","Litchfield Park","33.5024","-112.3586","United States","US","USA","Arizona","","6009","1840020565"
"Globe","Globe","33.3869","-110.7514","United States","US","USA","Arizona","","13198.0","1840020533"
"Lake Havasu City","Lake Havasu City","34.5006","-114.3115","United States","US","USA","Arizona","","55341.0","1840021044"
"Colorado City","Colorado City","36.9774","-112.9830","United States","US","USA","Arizona","","8259.0","1840023170"
"Goodyear","Goodyear","33.2614","-112.3622","United States","US","USA","Arizona","","79858","1840020564"
"Peoria","Peoria","33.7844","-112.2989","United States","US","USA","Arizona","","168181","1840020567"
"Camp Verde","Camp Verde","34.5699","-111.8573","United States","US","USA","Arizona","","11201","1840022752"
"Kingman","Kingman","35.2170","-114.0105","United States","US","USA","Arizona","","44212.0","1840021043"
"Thatcher","Thatcher","32.8320","-109.7595","United States","US","USA","Arizona","","5021","1840022955"
"Florence","Florence","33.0590","-111.4209","United States","US","USA","Arizona","","16935.0","1840021999"
"Phoenix","Phoenix","33.5722","-112.0891","United States","US","USA","Arizona","admin","4081849.0","1840020568"
"San Luis","San Luis","32.4911","-114.7089","United States","US","USA","Arizona","","30647.0","1840021996"
"Tempe","Tempe","33.3881","-111.9318","United States","US","USA","Arizona","","185038","1840021942"
"Paradise Valley","Paradise Valley","33.5435","-111.9595","United States","US","USA","Arizona","","14293","1840022913"
"Payson","Payson","34.2434","-111.3195","United States","US","USA","Arizona","","14412.0","1840022857"
"Page","Page","36.9425","-111.5071","United States","US","USA","Arizona","","6946.0","1840020336"
"Clifton","Clifton","33.0249","-109.2883","United States","US","USA","Arizona","","5010.0","1840022949"
"Nampa","Nampa","43.5843","-116.5626","United States","US","USA","Idaho","","173863.0","1840020041"
"Pocatello","Pocatello","42.8716","-112.4656","United States","US","USA","Idaho","","71020.0","1840013376"
"Post Falls","Post Falls","47.7202","-116.9397","United States","US","USA","Idaho","","33290","1840019811"
"Hailey","Hailey","43.5133","-114.3010","United States","US","USA","Idaho","","10875.0","1840020028"
"Boise","Boise","43.6006","-116.2316","United States","US","USA","Idaho","admin","385218.0","1840027142"
"Eagle","Eagle","43.7228","-116.3857","United States","US","USA","Idaho","","26089","1840018642"
"Rexburg","Rexburg","43.8220","-111.7926","United States","US","USA","Idaho","","29859.0","1840020037"
"Rigby","Rigby","43.6735","-111.9126","United States","US","USA","Idaho","","8987.0","1840020020"
"Fruitland","Fruitland","44.0196","-116.9222","United States","US","USA","Idaho","","5234","1840020013"
"Rathdrum","Rathdrum","47.7995","-116.8908","United States","US","USA","Idaho","","7932.0","1840019812"
"Ammon","Ammon","43.4747","-111.9568","United States","US","USA","Idaho","","15540","1840018643"
"Middleton","Middleton","43.7116","-116.6152","United States","US","USA","Idaho","","7439","1840020040"
"Payette","Payette","44.0789","-116.9256","United States","US","USA","Idaho","","7434","1840020015"
"Rupert","Rupert","42.6189","-113.6740","United States","US","USA","Idaho","","6643.0","1840020066"
"Kuna","Kuna","43.4853","-116.3977","United States","US","USA","Idaho","","19230.0","1840020047"
"Jerome","Jerome","42.7184","-114.5159","United States","US","USA","Idaho","","11638.0","1840018680"
"Burley","Burley","42.5379","-113.7929","United States","US","USA","Idaho","","16175.0","1840018683"
"Twin Falls","Twin Falls","42.5645","-114.4611","United States","US","USA","Idaho","","54455.0","1840021301"
"Garden City","Garden City","43.6526","-116.2743","United States","US","USA","Idaho","","11890","1840020045"
"Sandpoint","Sandpoint","48.2832","-116.5613","United States","US","USA","Idaho","","12349.0","1840021064"
"Mountain Home","Mountain Home","43.1324","-115.6970","United States","US","USA","Idaho","","16552.0","1840020017"
"Hayden","Hayden","47.7680","-116.8040","United States","US","USA","Idaho","","14693","1840019808"
"Caldwell","Caldwell","43.6458","-116.6591","United States","US","USA","Idaho","","54660","1840018641"
"Blackfoot","Blackfoot","43.1940","-112.3455","United States","US","USA","Idaho","","15382.0","1840018650"
"Moscow","Moscow","46.7307","-116.9986","United States","US","USA","Idaho","","25579.0","1840019868"
"Star","Star","43.7020","-116.4938","United States","US","USA","Idaho","","9009.0","1840021279"
"Coeur d'Alene","Coeur d'Alene","47.7039","-116.7933","United States","US","USA","Idaho","","112935.0","1840018402"
"Weiser","Weiser","44.2547","-116.9689","United States","US","USA","Idaho","","5513.0","1840021250"
"Lewiston","Lewiston","46.3935","-116.9934","United States","US","USA","Idaho","","53436.0","1840019897"
"Chubbuck","Chubbuck","42.9226","-112.4702","United States","US","USA","Idaho","","14869","1840018667"
"Idaho Falls","Idaho Falls","43.4868","-112.0363","United States","US","USA","Idaho","","97548.0","1840018644"
"Meridian","Meridian","43.6113","-116.3972","United States","US","USA","Idaho","","99926","1840020046"
"Emmett","Emmett","43.8685","-116.4890","United States","US","USA","Idaho","","9573.0","1840020000"
"Torrington","Torrington","41.8349","-73.1282","United States","US","USA","Connecticut","","40583.0","1840004770"
"New London","New London","41.3502","-72.1023","United States","US","USA","Connecticut","","27072","1840004827"
"Waterbury","Waterbury","41.5583","-73.0361","United States","US","USA","Connecticut","","191484.0","1840004851"
"Shelton","Shelton","41.3060","-73.1383","United States","US","USA","Connecticut","","41397","1840004840"
"New Britain","New Britain","41.6758","-72.7862","United States","US","USA","Connecticut","","72710","1840004774"
"Groton","Groton","41.3390","-72.0727","United States","US","USA","Connecticut","","9092","1840004824"
"City of Milford (balance)","City of Milford (balance)","41.2253","-73.0624","United States","US","USA","Connecticut","","52970","1840028605"
"Naugatuck","Naugatuck","41.4890","-73.0518","United States","US","USA","Connecticut","","31461","1840004849"
"Jewett City","Jewett City","41.6070","-71.9807","United States","US","USA","Connecticut","","9889.0","1840004826"
"Bridgeport","Bridgeport","41.1909","-73.1958","United States","US","USA","Connecticut","","938406.0","1840004836"
"Norwalk","Norwalk","41.1144","-73.4215","United States","US","USA","Connecticut","","89005","1840004839"
"Middletown","Middletown","41.5476","-72.6549","United States","US","USA","Connecticut","","46478","1840004844"
"Meriden","Meriden","41.5367","-72.7943","United States","US","USA","Connecticut","","59927","1840004848"
"Danbury","Danbury","41.4016","-73.4710","United States","US","USA","Connecticut","","177177.0","1840004837"
"Ansonia","Ansonia","41.3443","-73.0689","United States","US","USA","Connecticut","","18813","1840004846"
"West Haven","West Haven","41.2739","-72.9671","United States","US","USA","Connecticut","","54843","1840004852"
"Hartford","Hartford","41.7661","-72.6834","United States","US","USA","Connecticut","","914751.0","1840004773"
"Bristol","Bristol","41.6812","-72.9407","United States","US","USA","Connecticut","","60223","1840004772"
"Derby","Derby","41.3265","-73.0833","United States","US","USA","Connecticut","","12581","1840004847"
"New Haven","New Haven","41.3112","-72.9245","United States","US","USA","Connecticut","","568144.0","1840004850"
"Norwich","Norwich","41.5495","-72.0882","United States","US","USA","Connecticut","","203916.0","1840004828"
"Stamford","Stamford","41.1036","-73.5583","United States","US","USA","Connecticut","","130824","1840004841"
"Presque Isle","Presque Isle","46.6868","-67.9874","United States","US","USA","Maine","","5696.0","1840000146"
